Target ChEMBL ID,Molecule ChEMBL ID,Smiles,Type_MPG,min,max,mean,std
CHEMBL4439,CHEMBL4284170,CC(=O)Nc1cc(-c2[nH]c3cccnc3c2-c2cccc(C(F)F)n2)ccn1,CELL,7.03,7.3,7.165,0.19091883092036754
CHEMBL4439,CHEMBL440084,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,CELL,5.81,7.17,6.51,0.5586292748027681
CHEMBL4439,CHEMBL441176,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN(C)C)c4c2)CCC3)n1,CELL,7.07,7.28,7.175000000000001,0.14849242404917465
CHEMBL4439,CHEMBL537968,Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1,CELL,7.05,7.6,7.324999999999999,0.3889087296526007
CHEMBL4439,CHEMBL541777,Cc1csc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,CELL,6.47,7.7,7.085,0.8697413408594538
CHEMBL4439,CHEMBL550482,Cc1cccc(-c2nc(Nc3ccc4c(cnn4C)c3)c3ccccc3n2)n1,CELL,6.1,6.23,6.165,0.09192388155425173
CHEMBL4439,CHEMBL552232,Cc1cccc(-c2nc(C)cc(Nc3ccncc3)n2)n1,CELL,6.13,7.03,6.58,0.636396103067893
CHEMBL4439,CHEMBL556871,Cc1cccc(-c2nc(Nc3ccncc3)c3sccc3n2)n1,CELL,7.22,7.66,7.4399999999999995,0.31112698372208086
CHEMBL4439,CHEMBL560415,Cc1cc(Nc2nc(-c3cccc(C)n3)nc3ccccc23)ccn1,CELL,5.99,6.7,6.345000000000001,0.502045814642449
CHEMBL4439,CHEMBL560815,Cc1cccc(-c2cc(Nc3ccncc3)c3ccccc3n2)n1,CELL,7.24,7.66,7.45,0.2969848480983499
CHEMBL4439,CHEMBL563421,Cc1cccc(-c2nc(Nc3cccc(C(N)=O)c3)c3ccccc3n2)n1,CELL,6.26,6.58,6.42,0.2262741699796954
CHEMBL4439,CHEMBL564250,Cc1cccc(-c2nc(Nc3ccncc3)c3c(C)csc3n2)n1,CELL,6.5,7.8,7.15,0.919238815542512
CHEMBL4439,CHEMBL564660,c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)cc1,CELL,5.61,6.71,6.16,0.7778174593052021
CHEMBL4439,CHEMBL570533,Cc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,CELL,7.02,7.6,7.31,0.4101219330881976
CHEMBL4439,CHEMBL571452,Cc1cccc(-c2nc(Nc3ccncn3)c3ccccc3n2)n1,CELL,7.22,7.4,7.3100000000000005,0.1272792206135793
CHEMBL4439,CHEMBL572823,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,CELL,6.2,6.97,6.585,0.5444722215136413
CHEMBL4439,CHEMBL573287,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc1,CELL,7.46,7.52,7.49,0.04242640687119289
CHEMBL4439,CHEMBL573735,COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,CELL,6.55,6.97,6.76,0.2969848480983499
CHEMBL4439,CHEMBL574199,Cc1cc(Oc2ccnc(Nc3ccc(F)cc3)c2)c(-c2ccccn2)nc1C,CELL,6.89,7.2,7.045,0.2192031021678301
CHEMBL4439,CHEMBL574413,Cc1cc(Oc2ccnc(Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,CELL,7.21,8.22,7.715,0.7141778489984132
CHEMBL4439,CHEMBL574415,COc1cc(Nc2cc(Oc3ccc(C)nc3C)ccn2)cc(OC)c1OC,CELL,7.46,7.68,7.57,0.15556349186103996
CHEMBL4439,CHEMBL575099,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC,CELL,7.26,7.36,7.3100000000000005,0.07071067811865545
CHEMBL4439,CHEMBL575311,Cc1cc(Oc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,CELL,6.84,6.96,6.9,0.0848528137423861
CHEMBL4439,CHEMBL575492,COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,CELL,6.94,8.15,7.545,0.8555992052357222
CHEMBL4439,CHEMBL575721,COc1cccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)c1,CELL,7.5,8.4,7.95,0.636396103067893
CHEMBL4439,CHEMBL575923,Cc1cc(Oc2ccnc(Nc3ccc(C(=O)N(C)C)cc3)c2)c(-c2ccccn2)nc1C,CELL,7.51,7.92,7.715,0.28991378028648457
CHEMBL4439,CHEMBL578235,Cc1cc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C,CELL,7.57,7.68,7.625,0.07778174593051983
CHEMBL4439,CHEMBL583964,COc1cc(Nc2cc(Oc3ccc(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC,CELL,7.7,7.89,7.795,0.1343502884254437
CHEMBL4439,CHEMBL585367,Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,CELL,7.14,7.66,7.4,0.36769552621700474
CHEMBL4501,CHEMBL2012699,CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(NCCN5CCCC5)c4C)CC3)c12,CELL,6.08,7.1,6.59,0.7212489168102781
CHEMBL4501,CHEMBL2012701,CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(NCCN(C)C)c4C)CC3)c12,CELL,6.68,7.35,7.015,0.4737615433949868
CHEMBL4501,CHEMBL2012702,Cc1c(NCCN(C)C)cc(Cl)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,6.85,7.37,7.109999999999999,0.36769552621700474
CHEMBL4501,CHEMBL2016771,Cc1c(NCCN2CCCC2)cc(Cl)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,6.35,7.03,6.6899999999999995,0.48083261120685244
CHEMBL4501,CHEMBL2016886,Cc1c(NCCN2CCCC2)cc(OCC(C)C)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,6.67,7.43,7.05,0.537401153701776
CHEMBL4501,CHEMBL2016887,Cc1c(NCCN2CCCC2)cc(C(=O)Nc2ccccc2)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,6.72,7.85,7.285,0.7990306627407989
CHEMBL4501,CHEMBL2016888,Cc1c(NCCN2CCCC2)cc(COCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,7.18,7.77,7.475,0.41719300090006295
CHEMBL4501,CHEMBL2016889,Cc1c(NCCN2CCCC2)cc(CCC(C)(C)C)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,6.69,6.94,6.815,0.1767766952966369
CHEMBL4501,CHEMBL2016890,Cc1noc(-c2cc(NCCN3CCCC3)c(C)c(N3CCN(c4ncnc5[nH]nc(Br)c45)CC3)c2)n1,CELL,7.33,7.89,7.609999999999999,0.395979797464466
CHEMBL4501,CHEMBL2016891,COC(=O)c1cc(NCCN2CCCC2)c(C)c(N2CCN(c3ncnc4[nH]nc(Br)c34)CC2)c1,CELL,7.28,7.36,7.32,0.05656854249492385
CHEMBL4501,CHEMBL2016892,CCC(=O)c1cc(NCCN2CCCC2)c(C)c(N2CCN(c3ncnc4[nH]nc(Br)c34)CC2)c1,CELL,7.6,7.75,7.675,0.10606601717798238
CHEMBL4501,CHEMBL2016893,Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CELL,7.26,7.52,7.39,0.1838477631085022
CHEMBL4519,CHEMBL228043,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,CELL,4.49,4.99,4.74,0.3535533905932738
CHEMBL4527,CHEMBL3262590,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,CELL,6.8,6.82,6.8100000000000005,0.014142135623730963
CHEMBL4527,CHEMBL3754283,CS(=O)(=O)c1ccc(-c2cc(-c3ccc(O)cc3)cnc2N)cc1,CELL,6.3,8.0,7.157500000000001,0.9729122947796135
CHEMBL4527,CHEMBL4451091,CN(C)c1ncc(-c2ccc(O)cc2)cc1-c1ccc(S(C)(=O)=O)cc1,CELL,5.4,5.4,5.4,0.0
CHEMBL4527,CHEMBL4465524,CC(C)NC(=O)c1ccc(-c2cnc(N(C)C)c(-c3ccc(C#N)cc3)c2)cc1,CELL,4.6,4.6,4.6,0.0
CHEMBL4527,CHEMBL4558962,CC(C)NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(C#N)cc3)c2)cc1,CELL,5.9,7.4,6.6075,0.7538070044779366
CHEMBL4527,CHEMBL4558988,Fc1cc(-c2ccc3ccncc3n2)ccn1,CELL,4.8,5.3,5.05,0.3535533905932738
CHEMBL4578,CHEMBL1908392,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4ccccc43)c3ccccc3)cc2)CC1,CELL,8.44,9.33,8.885,0.6293250352560277
CHEMBL4578,CHEMBL4061117,CN(C)CCCNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CELL,5.57,6.45,6.01,0.6222539674441621
CHEMBL4578,CHEMBL4062168,COC(=O)c1ccc2c(c1)/C(=C(/Nc1ccc(N(C)C(=O)CN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,CELL,8.52,9.41,8.965,0.6293250352560277
CHEMBL4578,CHEMBL4070814,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4ccc(C(=O)N(C)C)cc43)c3ccccc3)cc2)CC1,CELL,7.17,8.06,7.615,0.6293250352560277
CHEMBL4578,CHEMBL4075402,CC(=O)c1ccc2c(c1)/C(=C(/Nc1ccc(N(C)C(=O)CN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,CELL,6.45,7.34,6.895,0.6293250352560273
CHEMBL4578,CHEMBL4081410,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4ccc(F)cc43)c3ccccc3)cc2)CC1,CELL,7.62,8.51,8.065,0.6293250352560273
CHEMBL4578,CHEMBL4083922,CNC(=O)c1ccc2c(c1)/C(=C(/Nc1ccc(N(C)C(=O)CN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,CELL,7.75,8.64,8.195,0.6293250352560277
CHEMBL4578,CHEMBL4089284,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4ccc(C(=O)O)cc43)c3ccccc3)cc2)CC1,CELL,8.28,9.17,8.725,0.6293250352560277
CHEMBL4578,CHEMBL4099431,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4cc(C(=O)O)ccc43)c3ccccc3)cc2)CC1,CELL,5.94,6.83,6.385,0.6293250352560273
CHEMBL4578,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CELL,7.37,8.25,7.8100000000000005,0.6222539674441614
CHEMBL4599,CHEMBL450918,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCCN4CCCCC4)c(F)c3)nc21,CELL,7.22,8.52,7.869999999999999,0.919238815542512
CHEMBL4599,CHEMBL458333,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)cc3)nc21,CELL,7.7,8.52,8.11,0.5798275605729689
CHEMBL4599,CHEMBL459044,CCOc1ccccc1Oc1nc(Nc2ccc(N3CCNCC3)cc2)ncc1C(=O)Nc1c(C)cccc1C,CELL,7.0,7.7,7.35,0.49497474683058373
CHEMBL4599,CHEMBL459220,COC(C)(C)CCn1nc(Nc2c(C)cc(C)cc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,CELL,7.3,7.92,7.609999999999999,0.43840620433565985
CHEMBL4599,CHEMBL461158,Cc1cccc(C)c1Nc1nn(CCCN2CCCC2)c2nc(Nc3ccccc3)ncc12,CELL,6.52,7.0,6.76,0.3394112549695431
CHEMBL4599,CHEMBL461159,OC[C@H](O)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,CELL,7.7,8.0,7.85,0.21213203435596445
CHEMBL4599,CHEMBL461337,Cc1cccc(C)c1Nc1nn(CC[C@@H](O)CO)c2nc(Nc3ccccc3)ncc12,CELL,7.22,7.52,7.369999999999999,0.21213203435596445
CHEMBL4599,CHEMBL462189,CN1CCN(CCn2nc(Nc3c(Cl)cccc3Cl)c3cnc(Nc4ccccc4)nc32)CC1,CELL,7.52,8.0,7.76,0.3394112549695431
CHEMBL4599,CHEMBL462364,ON1CCN(CCn2nc(Nc3c(Cl)cccc3Cl)c3cnc(Nc4ccccc4)nc32)CC1,CELL,7.3,7.52,7.41,0.1555634918610406
CHEMBL4599,CHEMBL462365,Cc1cccc(C)c1Nc1nn(CC[C@@H](O)CN(C)C)c2nc(Nc3ccccc3)ncc12,CELL,6.72,7.1,6.91,0.26870057685088766
CHEMBL4599,CHEMBL472392,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc21,CELL,8.0,8.7,8.35,0.49497474683058273
CHEMBL4599,CHEMBL487054,CN(C)CCCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,CELL,7.7,8.3,8.0,0.4242640687119292
CHEMBL4599,CHEMBL487055,CCN(CC)CCCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccccc3)nc21,CELL,6.85,7.4,7.125,0.38890872965260165
CHEMBL4599,CHEMBL487242,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccccc3)nc21,CELL,7.7,8.52,8.11,0.5798275605729689
CHEMBL4599,CHEMBL487243,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,CELL,7.4,8.15,7.775,0.5303300858899106
CHEMBL4599,CHEMBL487896,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc21,CELL,7.92,8.0,7.96,0.05656854249492385
CHEMBL4599,CHEMBL487897,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,CELL,7.7,8.7,8.2,0.7071067811865472
CHEMBL4599,CHEMBL488061,CN(C)[C@@H]1CCN(CCn2nc(Nc3c(Cl)cccc3Cl)c3cnc(Nc4ccccc4)nc32)C1,CELL,7.7,8.0,7.85,0.21213203435596445
CHEMBL4599,CHEMBL488062,CN(C)C(=O)Cn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,CELL,7.05,7.52,7.285,0.3323401871576768
CHEMBL4599,CHEMBL502156,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,CELL,7.7,8.52,8.11,0.5798275605729689
CHEMBL4599,CHEMBL504331,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,CELL,7.52,8.7,8.11,0.8343860018001259
CHEMBL4599,CHEMBL514919,COC(C)(C)CCn1nc(Nc2c(C)cc(F)cc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,CELL,7.7,7.75,7.725,0.03535533905932756
CHEMBL4599,CHEMBL516660,COC(C)(C)CCn1nc(Nc2ccccc2)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,CELL,5.68,6.4,6.04,0.5091168824543147
CHEMBL4599,CHEMBL518822,Cc1cccc(C)c1Nc1nn(CCN2CCOCC2)c2nc(Nc3ccccc3)ncc12,CELL,7.16,7.3,7.23,0.09899494936611612
CHEMBL4599,CHEMBL519916,O=C(Cn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21)N1CCOCC1,CELL,6.85,7.16,7.005,0.2192031021678301
CHEMBL4599,CHEMBL520403,OC[C@H]1CCCN1CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,CELL,7.3,7.52,7.41,0.15556349186103996
CHEMBL4599,CHEMBL521381,Cc1cccc(C)c1Nc1nn(CCCN(C)C)c2nc(Nc3ccccc3)ncc12,CELL,7.4,7.52,7.46,0.08485281374238515
CHEMBL4600,CHEMBL2386715,COCCN(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1,CELL,7.19,7.43,7.3100000000000005,0.16970562748477125
CHEMBL4600,CHEMBL2386716,C[C@H](Nc1nccc(Nc2cc(C3CCC3)[nH]n2)n1)c1ccc2[nH]ccc2c1,CELL,6.88,8.17,7.525,0.9121677477306467
CHEMBL4600,CHEMBL2386717,CC(CO)N(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1,CELL,7.15,8.38,7.765000000000001,0.8697413408594538
CHEMBL4600,CHEMBL3924245,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(C)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,CELL,6.27,6.31,6.289999999999999,0.028284271247461613
CHEMBL4630,CHEMBL2037017,O=C(Nc1ccccc1N1CCNCC1)c1csc(-c2ccc3c(c2)CCO3)n1,CELL,5.0,5.0,5.0,0.0
CHEMBL4630,CHEMBL2070697,Cl.NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)N[C@H]1CCCNC1,CELL,6.23,8.0,7.31,0.9472592042308166
CHEMBL4630,CHEMBL2070701,Cl.NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CCCNC1,CELL,6.22,8.05,7.263333333333333,0.9416120928138796
CHEMBL4630,CHEMBL2070708,Cl.NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,CELL,5.82,7.7,6.913333333333333,0.9767974883942593
CHEMBL4630,CHEMBL2070710,Cl.NC(=O)Nc1cc(-c2ccc(F)cc2F)sc1C(=O)N[C@H]1CCCNC1,CELL,5.96,7.7,7.06,0.956869897112455
CHEMBL4630,CHEMBL243721,COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N,CELL,4.34,5.68,5.01,0.9475230867899735
CHEMBL4630,CHEMBL487273,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,CELL,6.35,8.15,7.48,0.7814089838234524
CHEMBL4722,CHEMBL1807392,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1,CELL,6.47,6.47,6.47,0.0
CHEMBL4722,CHEMBL2170427,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,CELL,7.8,8.43,8.115,0.44547727214752453
CHEMBL4722,CHEMBL2170597,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,CELL,7.41,8.0,7.705,0.41719300090006295
CHEMBL4722,CHEMBL3087784,Cc1nn(C)cc1-c1nc2c(Oc3ccc(C(=O)Nc4ccccc4)cc3)c(Cl)cnc2[nH]1,CELL,5.39,7.57,6.892857142857143,0.8612532396787506
CHEMBL4722,CHEMBL3087823,Cc1nn(C)cc1-c1nc2c(Oc3ccc(C(=O)NC4CCC4)cc3)c(Cl)cnc2[nH]1,CELL,5.64,7.44,6.998,0.7664985322882232
CHEMBL4722,CHEMBL3896597,CCc1ccc(/N=C2\SC(Cc3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1,CELL,7.62,7.62,7.62,0.0
CHEMBL4722,CHEMBL4161600,CCN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,CELL,6.88,8.05,7.465,0.8273149339882615
CHEMBL4722,CHEMBL4162506,CN(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,CELL,6.91,7.13,7.02,0.15556349186103996
CHEMBL4722,CHEMBL4171920,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,CELL,6.41,7.28,6.845000000000001,0.6151828996322961
CHEMBL4722,CHEMBL4175638,CN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,CELL,7.22,7.7,7.46,0.3394112549695431
CHEMBL4722,CHEMBL4176720,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCC(O)CC1,CELL,5.82,6.64,6.23,0.5798275605729682
CHEMBL4722,CHEMBL4282530,COc1cc2c(Nc3ccc(C(=O)Nc4ccccc4)cc3)ncnc2cc1O,CELL,7.22,7.22,7.22,0.0
CHEMBL4722,CHEMBL4289017,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,CELL,7.7,9.1,8.633333333333333,0.8082903768654756
CHEMBL4722,CHEMBL502124,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,CELL,5.6,6.41,6.005,0.5727564927611039
CHEMBL4722,CHEMBL508307,CC(=O)N1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,CELL,5.6,5.8,5.699999999999999,0.1414213562373093
CHEMBL4722,CHEMBL521949,O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,CELL,5.3,5.8,5.55,0.3535533905932738
CHEMBL4895,CHEMBL2022968,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,CELL,6.52,6.65,6.585,0.09192388155425173
CHEMBL4897,CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,CELL,6.66,7.31,6.984999999999999,0.4596194077712552
CHEMBL4899,CHEMBL3912476,C[C@H](CN1CCOCC1)Nc1ccc2cc(-n3cnc4cnc5cnc(-c6ccncc6)cc5c43)ccc2n1,CELL,7.1,8.4,7.75,0.9192388155425123
CHEMBL5014,CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CELL,5.2,6.6,5.9,0.9899494936611665
CHEMBL5014,CHEMBL166031,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,CELL,6.5,7.2,6.85,0.49497474683058307
CHEMBL5014,CHEMBL3628627,CS(=O)(=O)c1cccc(Nc2nccc(-c3sc(N4CCOCC4)nc3-c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3)n2)c1,CELL,8.1,8.2,8.149999999999999,0.07071067811865388
CHEMBL5014,CHEMBL3822979,CNc1cc(Oc2c(F)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ccn1,CELL,5.7,6.5,6.1,0.5656854249492376
CHEMBL5024,CHEMBL2325439,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cc(F)cc4[nH]ccc34)n2)CC1,CELL,6.36,6.89,6.625,0.37476659402886975
CHEMBL5024,CHEMBL2325699,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,CELL,6.46,6.96,6.71,0.3535533905932738
CHEMBL5024,CHEMBL2325704,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,CELL,6.44,6.54,6.49,0.0707106781186545
CHEMBL5024,CHEMBL2325717,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]cnc34)n2)CC1,CELL,5.05,5.21,5.13,0.1131370849898477
CHEMBL5024,CHEMBL2325726,CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,CELL,4.78,4.82,4.800000000000001,0.028284271247461613
CHEMBL5024,CHEMBL4174323,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCOCC1,CELL,5.51,5.51,5.51,0.0
CHEMBL5024,CHEMBL4287971,CNc1nccn1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COC[C@@H](C)N21,CELL,7.0,8.0,7.5,0.7071067811865476
CHEMBL5024,CHEMBL4295245,CNc1cnc2[nH]ccc2c1-c1nc2c(c(C(C)(C)O)n1)OC[C@@H]1COC[C@@H](C)N21,CELL,8.0,8.0,8.0,0.0
CHEMBL5145,CHEMBL1091849,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)cc2F)cc1,CELL,7.4,7.4,7.4,0.0
CHEMBL5145,CHEMBL1092541,CSc1cc(Oc2ccnc3[nH]c(=O)[nH]c23)ccc1NC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1,CELL,7.25,7.25,7.25,0.0
CHEMBL5145,CHEMBL1197798,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12,CELL,7.66,8.7,8.353333333333333,0.6004442799572105
CHEMBL5145,CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CELL,5.64,7.77,6.907272727272726,0.6602589023874029
CHEMBL5145,CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,CELL,7.36,7.89,7.625,0.37476659402886975
CHEMBL5145,CHEMBL1253783,CN(C)CCOc1ccc(-c2nc(-c3ccc(-c4cc[nH]n4)cc3)c(-c3ccncc3)[nH]2)cc1,CELL,5.24,5.8,5.52,0.39597979746446665
CHEMBL5145,CHEMBL1253867,Cc1c[nH]nc1-c1ccc(-c2nc(-c3ccc(OCCN(C)C)cc3)[nH]c2-c2ccncc2)cc1,CELL,5.7,5.92,5.8100000000000005,0.15556349186103996
CHEMBL5145,CHEMBL1253950,CN(C)CCOc1ccc(-c2nc(-c3ccc(-c4n[nH]cc4Cl)cc3)c(-c3ccncc3)[nH]2)cc1,CELL,5.0,5.43,5.215,0.30405591591021525
CHEMBL5145,CHEMBL1253951,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CCc3cn[nH]c3-4)c(-c3ccncc3)[nH]2)cc1,CELL,5.24,5.74,5.49,0.3535533905932738
CHEMBL5145,CHEMBL1254043,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(ccc5cn[nH]c54)c3)c(-c3ccncc3)[nH]2)cc1,CELL,4.6,5.77,5.185,0.8273149339882605
CHEMBL5145,CHEMBL1254134,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)Cc3cn[nH]c3-4)c(-c3ccncc3)[nH]2)cc1,CELL,5.96,6.64,6.3,0.4808326112068521
